id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
11674,DELCPCB010,2024-05-10 07:01:00,0,169,146,0,0,0,0,5,0
11813,DELCPCB010,2024-05-10 08:36:00,0,164,143,0,0,0,0,5,0
11937,DELCPCB010,2024-05-10 10:16:00,0,184,156,0,0,0,0,5,0
12067,DELCPCB010,2024-05-10 11:46:00,0,166,144,0,0,0,0,5,0
12173,DELCPCB010,2024-05-10 12:46:00,0,182,155,0,0,0,0,5,0
12460,DELCPCB010,2024-05-10 15:36:00,0,170,147,0,0,0,0,5,0
12932,DELCPCB010,2024-05-10 18:06:00,0,199,166,0,0,0,0,5,0
13074,DELCPCB010,2024-05-11 00:46:00,57,66,95,0,0,0,0,5,0
13149,DELCPCB010,2024-05-11 01:46:00,0,45,45,0,0,0,0,5,0
13338,DELCPCB010,2024-05-11 04:16:00,0,285,235,0,0,0,0,5,0
13536,DELCPCB010,2024-05-11 07:01:00,0,247,198,0,0,0,0,5,0
13600,DELCPCB010,2024-05-11 07:36:00,0,307,257,0,0,0,0,5,0
13624,DELCPCB010,2024-05-11 07:56:00,0,346,296,0,0,0,0,5,0
13711,DELCPCB010,2024-05-11 09:16:00,141,553,554,0,0,0,0,5,0
13752,DELCPCB010,2024-05-11 09:46:00,152,524,518,0,0,0,0,5,0
13895,DELCPCB010,2024-05-11 11:46:00,0,254,204,0,0,0,0,5,0
13976,DELCPCB010,2024-05-11 12:46:00,208,217,368,0,0,0,0,5,0
14050,DELCPCB010,2024-05-11 13:46:00,152,236,325,0,0,0,0,5,0
14112,DELCPCB010,2024-05-11 14:31:00,0,242,195,0,0,0,0,5,0
14129,DELCPCB010,2024-05-11 14:46:00,0,231,187,0,0,0,0,5,0
14206,DELCPCB010,2024-05-11 15:46:00,0,201,167,0,0,0,0,5,0
14286,DELCPCB010,2024-05-11 16:46:00,0,182,155,0,0,0,0,5,0
14367,DELCPCB010,2024-05-11 17:46:00,0,162,141,0,0,0,0,5,0
14451,DELCPCB010,2024-05-11 18:46:00,0,149,133,0,0,0,0,5,0
14610,DELCPCB010,2024-05-11 20:46:00,0,140,127,0,0,0,0,5,0
14687,DELCPCB010,2024-05-11 21:46:00,0,133,122,0,0,0,0,5,0
14764,DELCPCB010,2024-05-11 22:46:00,0,192,161,0,0,0,0,5,0
14839,DELCPCB010,2024-05-11 23:46:00,0,259,209,0,0,0,0,5,0
14919,DELCPCB010,2024-05-12 00:46:00,0,291,241,0,0,0,0,5,0
14995,DELCPCB010,2024-05-12 01:46:00,105,278,250,0,0,0,0,5,0
15135,DELCPCB010,2024-05-12 03:31:00,111,264,270,0,0,0,0,5,0
15152,DELCPCB010,2024-05-12 03:46:00,0,261,211,0,0,0,0,5,0
